Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
0,21,184.0,72.0,18.0,98.0,40.2,90.0
0,22,155.0,51.0,29.0,111.0,40.8,194.0
1,71,174.0,79.0,19.0,98.0,40.4,128.0
1,33,185.0,91.0,17.0,91.0,40.1,70.0
1,20,196.0,92.0,13.0,91.0,39.8,46.0
1,76,198.0,109.0,14.0,92.0,40.3,94.0
1,51,181.0,87.0,10.0,85.0,39.7,40.0
1,20,163.0,69.0,2.0,78.0,38.3,2.0
0,73,163.0,58.0,6.0,89.0,39.1,31.0
1,23,188.0,89.0,16.0,103.0,40.3,86.0
0,20,168.0,67.0,5.0,82.0,39.4,17.0
0,22,167.0,67.0,21.0,95.0,40.1,100.0
0,36,175.0,67.0,23.0,103.0,40.7,135.0
0,73,157.0,58.0,2.0,79.0,38.4,8.0
1,24,169.0,73.0,3.0,75.0,38.6,3.0
1,27,190.0,90.0,28.0,106.0,40.4,170.0
0,45,150.0,52.0,8.0,85.0,39.5,34.0
1,73,176.0,81.0,22.0,102.0,40.8,165.0
1,54,176.0,80.0,20.0,95.0,39.7,110.0
0,38,170.0,70.0,13.0,91.0,39.9,59.0
0,20,173.0,69.0,17.0,95.0,40.4,80.0
1,42,190.0,88.0,2.0,79.0,38.7,5.0
0,60,171.0,70.0,5.0,85.0,39.1,22.0
1,73,187.0,84.0,3.0,81.0,38.5,13.0
0,22,189.0,82.0,19.0,93.0,40.6,82.0
0,60,157.0,54.0,7.0,87.0,39.7,33.0
0,32,153.0,51.0,12.0,101.0,40.4,69.0
1,21,171.0,73.0,20.0,91.0,40.7,63.0
1,41,174.0,74.0,4.0,80.0,38.8,10.0
1,66,164.0,71.0,20.0,100.0,40.6,133.0
1,50,171.0,77.0,29.0,111.0,40.8,222.0
0,59,132.0,40.0,10.0,92.0,39.9,55.0
0,74,144.0,51.0,5.0,90.0,38.7,27.0
0,22,170.0,62.0,21.0,105.0,40.4,124.0
1,41,185.0,88.0,19.0,97.0,40.1,101.0
0,24,155.0,55.0,30.0,109.0,40.9,193.0
1,23,167.0,69.0,22.0,102.0,40.5,106.0
1,33,191.0,90.0,21.0,105.0,40.5,130.0
1,27,188.0,84.0,6.0,87.0,39.1,18.0
1,59,190.0,99.0,25.0,107.0,40.7,199.0
1,41,187.0,93.0,23.0,105.0,40.9,153.0
1,44,214.0,113.0,3.0,85.0,38.9,13.0
1,66,199.0,100.0,17.0,98.0,40.5,118.0
0,26,161.0,56.0,21.0,109.0,40.3,136.0
1,29,179.0,83.0,28.0,96.0,41.0,126.0
1,34,183.0,82.0,3.0,84.0,38.6,9.0
1,60,173.0,82.0,24.0,104.0,40.2,172.0
0,22,164.0,62.0,27.0,112.0,40.9,179.0
1,20,184.0,83.0,7.0,90.0,39.5,22.0
1,64,171.0,77.0,6.0,80.0,39.3,22.0
0,78,177.0,76.0,22.0,101.0,40.6,138.0
0,56,153.0,52.0,16.0,97.0,40.4,92.0
1,20,179.0,77.0,23.0,97.0,40.6,94.0
0,50,163.0,60.0,19.0,100.0,40.7,112.0
1,36,179.0,82.0,25.0,103.0,40.6,147.0
0,27,155.0,58.0,28.0,114.0,40.7,196.0
1,38,200.0,99.0,16.0,100.0,40.2,94.0
1,25,175.0,75.0,9.0,86.0,39.7,24.0
1,64,186.0,92.0,21.0,102.0,40.2,153.0
1,28,185.0,87.0,24.0,95.0,40.5,105.0
1,26,192.0,90.0,17.0,109.0,40.5,110.0
1,56,192.0,90.0,3.0,85.0,38.7,13.0
0,55,174.0,68.0,2.0,76.0,38.0,7.0
0,23,154.0,58.0,16.0,90.0,40.1,70.0
0,65,151.0,52.0,21.0,105.0,40.9,142.0
1,44,196.0,95.0,3.0,83.0,38.8,11.0
1,20,180.0,80.0,6.0,82.0,39.2,11.0
1,52,185.0,86.0,26.0,98.0,40.7,155.0
0,41,159.0,57.0,17.0,93.0,40.1,85.0
0,34,173.0,67.0,14.0,94.0,40.2,68.0
1,65,185.0,92.0,24.0,102.0,40.7,176.0
0,37,174.0,69.0,26.0,104.0,40.8,155.0
0,25,160.0,54.0,13.0,86.0,40.4,52.0
1,29,189.0,91.0,3.0,91.0,38.7,12.0
0,24,179.0,68.0,16.0,101.0,40.1,87.0
0,27,174.0,77.0,30.0,112.0,40.9,195.0
1,41,187.0,88.0,29.0,110.0,40.7,212.0
1,36,191.0,93.0,15.0,98.0,40.3,80.0
1,26,197.0,90.0,24.0,104.0,40.7,137.0
1,53,183.0,84.0,22.0,103.0,40.5,148.0
1,68,192.0,100.0,11.0,102.0,39.8,84.0
0,41,172.0,61.0,28.0,102.0,40.9,166.0
1,30,184.0,79.0,12.0,95.0,40.1,52.0
1,20,174.0,74.0,27.0,108.0,40.6,153.0
0,21,174.0,66.0,9.0,94.0,39.8,42.0
1,44,172.0,79.0,6.0,86.0,38.9,22.0
0,49,173.0,72.0,8.0,87.0,39.7,34.0
0,33,161.0,57.0,18.0,99.0,40.5,99.0
1,78,175.0,76.0,21.0,102.0,40.1,160.0
1,79,177.0,83.0,13.0,88.0,40.5,74.0
1,63,203.0,111.0,16.0,92.0,40.1,98.0
0,22,153.0,57.0,1.0,81.0,38.0,3.0
1,23,185.0,82.0,21.0,102.0,40.8,107.0
1,21,197.0,100.0,21.0,97.0,40.5,97.0
1,39,175.0,81.0,16.0,86.0,40.1,55.0
0,22,169.0,64.0,19.0,100.0,40.4,101.0
1,36,192.0,90.0,10.0,83.0,40.2,30.0
0,27,171.0,62.0,5.0,87.0,39.2,20.0
0,25,171.0,60.0,25.0,112.0,40.8,168.0
1,24,178.0,77.0,1.0,76.0,38.0,1.0
0,72,184.0,79.0,23.0,110.0,40.5,163.0
1,39,175.0,79.0,22.0,99.0,40.5,118.0
1,55,191.0,95.0,19.0,99.0,40.6,123.0
0,25,169.0,67.0,15.0,96.0,40.2,74.0
1,20,183.0,80.0,21.0,103.0,40.4,106.0
0,22,156.0,54.0,3.0,92.0,38.6,14.0
1,24,203.0,103.0,11.0,93.0,40.0,47.0
0,71,155.0,56.0,10.0,90.0,39.8,52.0
1,79,190.0,94.0,27.0,106.0,40.7,234.0
1,50,191.0,95.0,11.0,94.0,39.9,60.0
1,23,185.0,84.0,21.0,101.0,40.6,105.0
1,66,184.0,86.0,25.0,106.0,40.4,196.0
1,74,212.0,115.0,23.0,109.0,40.5,214.0
1,49,198.0,105.0,12.0,94.0,40.2,68.0
1,24,193.0,96.0,25.0,105.0,40.8,147.0
1,48,195.0,94.0,14.0,100.0,40.1,88.0
1,20,198.0,104.0,30.0,106.0,40.8,181.0
1,33,190.0,95.0,15.0,89.0,40.2,58.0
0,44,171.0,70.0,17.0,105.0,40.4,105.0
0,74,186.0,80.0,15.0,92.0,40.1,78.0
1,37,185.0,84.0,15.0,97.0,40.0,76.0
1,28,195.0,94.0,17.0,100.0,40.5,90.0
1,38,182.0,88.0,15.0,91.0,40.1,64.0
1,28,183.0,88.0,4.0,86.0,39.3,12.0
1,30,205.0,114.0,22.0,114.0,40.7,174.0
1,53,197.0,98.0,2.0,81.0,38.2,7.0
0,62,166.0,67.0,3.0,84.0,39.1,13.0
0,46,169.0,72.0,4.0,86.0,38.6,17.0
0,35,161.0,57.0,12.0,94.0,39.9,60.0
0,61,154.0,55.0,14.0,95.0,40.2,78.0
1,45,192.0,95.0,17.0,94.0,40.3,89.0
0,53,155.0,52.0,23.0,97.0,40.4,131.0
0,20,148.0,54.0,4.0,73.0,38.9,10.0
1,73,186.0,93.0,24.0,107.0,41.1,204.0
1,38,170.0,75.0,14.0,95.0,40.4,65.0
0,28,157.0,57.0,8.0,85.0,39.9,31.0
0,37,163.0,59.0,20.0,109.0,40.7,132.0
0,23,168.0,60.0,22.0,94.0,40.3,105.0
0,38,167.0,61.0,25.0,106.0,41.0,157.0
1,40,196.0,102.0,5.0,91.0,39.1,23.0
1,28,172.0,81.0,25.0,113.0,40.7,174.0
0,70,156.0,55.0,10.0,86.0,39.7,48.0
0,42,177.0,75.0,21.0,95.0,40.6,105.0
0,24,165.0,66.0,14.0,90.0,39.7,60.0
0,21,157.0,54.0,19.0,101.0,40.5,105.0
0,63,158.0,61.0,30.0,106.0,40.9,202.0
0,27,161.0,58.0,16.0,91.0,40.3,73.0
0,52,169.0,71.0,19.0,100.0,40.5,109.0
0,59,157.0,58.0,18.0,96.0,40.2,101.0
0,24,165.0,62.0,4.0,83.0,38.9,14.0
1,44,180.0,79.0,21.0,100.0,40.9,120.0
1,31,182.0,87.0,27.0,115.0,41.0,204.0
0,51,162.0,59.0,2.0,82.0,38.2,8.0
1,42,179.0,82.0,15.0,85.0,40.4,52.0
0,29,159.0,63.0,27.0,111.0,40.7,179.0
1,23,192.0,91.0,27.0,108.0,40.8,167.0
1,29,190.0,94.0,4.0,76.0,38.8,7.0
1,25,192.0,87.0,18.0,99.0,40.2,87.0
1,52,183.0,89.0,4.0,72.0,38.8,8.0
1,71,183.0,84.0,14.0,97.0,40.1,94.0
0,79,167.0,61.0,5.0,82.0,38.8,22.0
0,60,163.0,59.0,28.0,102.0,40.4,176.0
0,30,158.0,53.0,24.0,100.0,40.7,135.0
0,27,172.0,66.0,12.0,94.0,39.7,57.0
1,55,194.0,99.0,16.0,92.0,40.4,88.0
1,47,196.0,105.0,26.0,102.0,40.6,175.0
0,20,171.0,71.0,3.0,79.0,38.5,9.0
1,79,176.0,82.0,13.0,96.0,40.3,90.0
1,24,170.0,70.0,29.0,99.0,41.2,128.0
0,38,153.0,51.0,28.0,105.0,41.1,177.0
0,63,141.0,45.0,2.0,81.0,38.2,9.0
0,71,159.0,58.0,24.0,109.0,40.7,174.0
1,20,184.0,79.0,14.0,96.0,39.9,56.0
1,60,192.0,88.0,27.0,109.0,40.6,218.0
1,76,188.0,93.0,8.0,93.0,39.7,52.0
1,48,171.0,79.0,25.0,102.0,40.2,156.0
1,33,200.0,98.0,30.0,108.0,40.8,205.0
1,51,199.0,104.0,25.0,104.0,40.3,180.0
0,20,164.0,64.0,15.0,101.0,40.1,81.0
0,22,166.0,58.0,8.0,89.0,39.6,34.0
1,63,185.0,87.0,12.0,93.0,39.8,69.0
1,33,185.0,83.0,23.0,98.0,40.8,115.0
1,22,189.0,80.0,5.0,86.0,39.3,13.0
1,47,182.0,89.0,18.0,94.0,40.7,93.0
0,22,164.0,64.0,17.0,95.0,40.3,81.0
1,28,178.0,78.0,8.0,89.0,39.9,26.0
0,38,165.0,66.0,9.0,93.0,39.5,43.0
0,50,161.0,59.0,5.0,89.0,38.7,24.0
1,20,197.0,93.0,11.0,97.0,39.8,49.0
0,21,146.0,49.0,8.0,90.0,39.5,36.0
0,65,178.0,68.0,6.0,83.0,39.3,25.0
1,20,189.0,86.0,11.0,91.0,40.1,37.0
1,25,171.0,74.0,27.0,104.0,40.7,144.0
0,31,190.0,82.0,25.0,114.0,40.9,168.0
0,39,165.0,67.0,17.0,90.0,40.4,77.0
1,34,178.0,81.0,9.0,95.0,39.7,41.0
1,73,172.0,76.0,4.0,85.0,38.9,19.0
1,28,187.0,87.0,13.0,97.0,40.1,61.0
1,57,183.0,89.0,18.0,93.0,40.5,99.0
0,59,185.0,80.0,15.0,87.0,40.6,66.0
1,70,175.0,83.0,27.0,106.0,40.6,216.0
0,20,171.0,68.0,23.0,99.0,41.1,118.0
0,25,162.0,63.0,4.0,83.0,39.1,14.0
0,23,169.0,66.0,16.0,97.0,40.0,80.0
0,23,140.0,50.0,21.0,93.0,41.0,100.0
1,28,184.0,88.0,20.0,107.0,40.5,124.0
0,52,154.0,56.0,21.0,105.0,40.3,136.0
1,56,187.0,90.0,25.0,99.0,40.5,160.0
0,38,164.0,61.0,23.0,101.0,40.7,132.0
1,44,168.0,69.0,10.0,85.0,39.7,33.0
0,58,162.0,60.0,17.0,98.0,39.9,99.0
0,51,149.0,48.0,28.0,107.0,40.9,191.0
1,66,177.0,77.0,6.0,76.0,39.1,19.0
1,59,198.0,107.0,23.0,106.0,40.5,183.0
1,54,187.0,88.0,8.0,92.0,39.3,42.0
1,21,180.0,78.0,14.0,105.0,40.2,75.0
1,24,191.0,93.0,17.0,110.0,40.5,112.0
0,77,166.0,66.0,21.0,107.0,40.7,147.0
0,53,205.0,93.0,3.0,74.0,38.8,8.0
1,51,200.0,96.0,25.0,114.0,40.9,214.0
0,64,167.0,69.0,12.0,95.0,40.3,66.0
1,51,178.0,81.0,8.0,85.0,39.4,31.0
0,21,172.0,64.0,15.0,94.0,40.1,70.0
0,22,146.0,49.0,5.0,84.0,39.3,19.0
1,53,189.0,88.0,12.0,93.0,40.1,64.0
0,59,167.0,69.0,23.0,106.0,41.1,151.0
0,20,174.0,67.0,3.0,79.0,39.1,9.0
1,63,175.0,78.0,26.0,105.0,41.0,192.0
1,60,191.0,95.0,2.0,72.0,38.1,5.0
0,53,182.0,78.0,6.0,91.0,39.2,28.0
1,69,177.0,86.0,14.0,97.0,40.0,93.0
1,27,181.0,82.0,18.0,105.0,40.3,103.0
1,75,182.0,88.0,11.0,94.0,39.9,72.0
0,36,177.0,74.0,16.0,94.0,39.9,77.0
1,23,174.0,70.0,25.0,102.0,40.9,121.0
1,28,193.0,96.0,25.0,109.0,40.8,167.0
1,25,180.0,81.0,15.0,91.0,40.2,53.0
1,76,210.0,114.0,7.0,94.0,39.3,50.0
1,73,175.0,73.0,11.0,94.0,39.9,67.0
0,31,160.0,62.0,13.0,92.0,40.1,61.0
1,43,184.0,85.0,9.0,83.0,39.8,29.0
0,72,161.0,62.0,17.0,102.0,40.5,110.0
0,31,165.0,65.0,22.0,90.0,40.6,97.0
0,72,154.0,59.0,5.0,84.0,39.4,23.0
0,75,161.0,63.0,25.0,105.0,40.5,170.0
0,24,193.0,83.0,5.0,82.0,38.7,16.0
0,32,159.0,60.0,25.0,107.0,40.9,158.0
1,30,181.0,82.0,19.0,101.0,40.4,100.0
0,27,165.0,66.0,30.0,104.0,40.6,174.0
0,74,164.0,67.0,6.0,84.0,39.4,27.0
0,67,171.0,67.0,4.0,80.0,39.1,16.0
1,31,188.0,91.0,17.0,98.0,40.3,86.0
0,35,164.0,58.0,7.0,94.0,39.7,35.0
0,27,158.0,61.0,7.0,82.0,39.3,25.0
1,26,194.0,101.0,17.0,83.0,40.5,47.0
0,60,161.0,62.0,17.0,93.0,40.5,90.0
1,32,182.0,78.0,2.0,72.0,37.6,2.0
1,23,182.0,87.0,3.0,83.0,38.6,7.0
1,37,192.0,95.0,29.0,119.0,40.7,250.0
1,28,181.0,81.0,30.0,108.0,41.1,186.0
0,24,173.0,70.0,2.0,79.0,38.2,6.0
1,66,173.0,74.0,16.0,96.0,40.3,97.0
0,28,166.0,64.0,19.0,93.0,40.7,89.0
0,25,149.0,54.0,6.0,89.0,39.0,26.0
0,31,171.0,69.0,14.0,93.0,40.3,65.0
0,34,165.0,60.0,5.0,91.0,39.3,23.0
0,40,138.0,42.0,3.0,82.0,38.3,12.0
1,21,178.0,78.0,28.0,105.0,40.9,150.0
0,43,158.0,60.0,17.0,99.0,40.4,96.0
1,44,183.0,89.0,14.0,88.0,39.7,58.0
0,47,148.0,55.0,3.0,79.0,39.0,11.0
0,28,146.0,50.0,29.0,107.0,41.1,185.0
0,23,169.0,65.0,24.0,98.0,40.6,123.0
1,31,171.0,75.0,27.0,125.0,40.7,237.0
0,67,167.0,71.0,21.0,98.0,40.3,122.0
0,21,155.0,58.0,24.0,106.0,40.7,145.0
0,23,156.0,58.0,21.0,102.0,40.6,118.0
0,42,162.0,58.0,19.0,95.0,40.7,99.0
0,24,175.0,74.0,17.0,88.0,40.5,67.0
1,52,191.0,92.0,3.0,90.0,38.3,15.0
0,44,177.0,76.0,28.0,109.0,41.3,182.0
0,54,163.0,66.0,10.0,90.0,39.6,48.0
1,25,187.0,86.0,28.0,106.0,40.8,165.0
1,35,187.0,88.0,26.0,108.0,41.1,174.0
0,75,181.0,77.0,25.0,105.0,40.6,165.0
1,27,196.0,95.0,8.0,87.0,39.4,26.0
1,65,194.0,98.0,28.0,112.0,40.5,251.0
1,42,171.0,75.0,28.0,111.0,41.0,202.0
1,21,185.0,83.0,9.0,94.0,39.9,34.0
0,28,153.0,53.0,13.0,97.0,39.9,68.0
1,43,185.0,89.0,16.0,100.0,40.4,94.0
1,52,187.0,97.0,7.0,94.0,39.5,39.0
1,50,188.0,93.0,23.0,100.0,40.8,146.0
0,27,149.0,50.0,19.0,98.0,40.4,102.0
0,21,165.0,61.0,21.0,92.0,40.8,94.0
0,51,168.0,66.0,6.0,82.0,39.7,23.0
0,20,161.0,60.0,12.0,103.0,40.3,68.0
0,35,170.0,70.0,22.0,104.0,40.7,130.0
0,26,157.0,58.0,13.0,92.0,40.1,60.0
0,30,170.0,64.0,11.0,87.0,39.7,45.0
1,69,180.0,86.0,7.0,89.0,39.4,38.0
1,52,192.0,99.0,7.0,88.0,39.6,33.0
0,35,156.0,59.0,10.0,89.0,39.4,44.0
1,57,190.0,98.0,29.0,116.0,41.1,266.0
1,42,193.0,92.0,2.0,87.0,38.0,8.0
0,64,151.0,50.0,6.0,87.0,39.4,29.0
1,31,190.0,93.0,13.0,94.0,39.8,59.0
1,38,171.0,74.0,22.0,105.0,40.3,134.0
0,46,171.0,64.0,3.0,94.0,38.5,15.0
0,37,163.0,59.0,8.0,92.0,39.7,38.0
1,33,197.0,101.0,1.0,80.0,38.2,3.0
1,23,172.0,75.0,2.0,89.0,38.0,6.0
0,21,160.0,62.0,25.0,105.0,40.2,147.0
1,25,191.0,95.0,28.0,105.0,40.8,166.0
0,69,178.0,78.0,12.0,91.0,40.1,60.0
0,67,163.0,59.0,25.0,107.0,40.6,173.0
0,57,156.0,60.0,14.0,95.0,40.4,76.0
1,46,176.0,76.0,2.0,81.0,38.0,6.0
0,21,162.0,56.0,18.0,107.0,40.2,111.0
1,20,189.0,90.0,16.0,96.0,40.1,67.0
1,53,191.0,95.0,4.0,92.0,38.5,21.0
0,29,161.0,59.0,9.0,91.0,39.7,41.0
1,25,183.0,84.0,1.0,79.0,37.8,2.0
0,78,172.0,72.0,1.0,72.0,38.0,3.0
1,48,181.0,80.0,22.0,105.0,40.8,148.0
0,43,157.0,54.0,15.0,87.0,39.9,67.0
1,62,182.0,84.0,4.0,83.0,38.9,17.0
0,31,170.0,66.0,24.0,101.0,40.6,133.0
0,69,160.0,68.0,22.0,101.0,40.5,137.0
0,37,156.0,58.0,12.0,88.0,39.7,53.0
0,79,166.0,66.0,13.0,98.0,40.0,79.0
0,32,160.0,63.0,4.0,82.0,38.6,14.0
0,54,153.0,55.0,28.0,111.0,40.7,201.0
1,54,187.0,89.0,11.0,95.0,40.2,62.0
0,26,147.0,52.0,8.0,89.0,39.8,35.0
1,38,174.0,77.0,25.0,103.0,40.7,146.0
1,64,180.0,83.0,17.0,92.0,40.5,95.0
1,61,183.0,87.0,29.0,108.0,40.6,230.0
1,34,192.0,87.0,24.0,105.0,41.2,148.0
1,63,211.0,113.0,26.0,109.0,40.7,227.0
0,65,168.0,73.0,4.0,81.0,38.7,16.0
1,79,189.0,94.0,23.0,100.0,40.6,178.0
0,35,180.0,78.0,12.0,98.0,40.2,62.0
1,27,172.0,73.0,25.0,103.0,40.6,131.0
0,35,171.0,70.0,6.0,96.0,39.4,30.0
0,34,151.0,56.0,25.0,110.0,40.9,168.0
0,42,175.0,74.0,17.0,98.0,40.2,91.0
0,61,179.0,76.0,21.0,99.0,40.3,121.0
1,44,195.0,96.0,16.0,95.0,40.4,86.0
1,26,177.0,71.0,4.0,82.0,39.2,8.0
0,24,158.0,56.0,6.0,79.0,39.6,19.0
0,24,168.0,67.0,21.0,100.0,40.4,112.0
1,76,210.0,116.0,10.0,93.0,40.0,70.0
1,39,208.0,121.0,6.0,77.0,39.2,18.0
1,65,175.0,77.0,26.0,116.0,40.8,237.0
1,20,174.0,74.0,18.0,95.0,40.3,67.0
1,63,187.0,96.0,3.0,74.0,38.8,9.0
1,59,175.0,80.0,17.0,101.0,40.2,113.0
1,22,180.0,79.0,21.0,95.0,40.6,82.0
0,23,158.0,55.0,20.0,105.0,40.2,120.0
0,66,145.0,49.0,18.0,104.0,40.2,121.0
1,43,170.0,79.0,6.0,90.0,39.3,25.0
0,20,164.0,58.0,5.0,87.0,38.5,20.0
1,59,182.0,81.0,5.0,79.0,39.0,17.0
1,56,179.0,80.0,17.0,90.0,40.4,82.0
1,45,176.0,76.0,4.0,91.0,38.4,17.0
1,21,198.0,102.0,3.0,82.0,38.7,7.0
0,75,148.0,51.0,22.0,104.0,40.6,151.0
1,24,187.0,91.0,6.0,84.0,39.0,16.0
0,38,166.0,63.0,24.0,106.0,40.5,150.0
0,25,165.0,66.0,11.0,103.0,40.2,62.0
0,41,162.0,60.0,11.0,82.0,39.8,42.0
1,32,187.0,85.0,11.0,87.0,39.9,37.0
0,28,168.0,65.0,2.0,82.0,37.9,7.0
1,59,186.0,93.0,11.0,89.0,40.0,56.0
1,59,168.0,80.0,6.0,89.0,39.2,29.0
1,28,171.0,77.0,25.0,110.0,40.9,161.0
1,23,179.0,80.0,22.0,100.0,40.7,104.0
1,38,177.0,81.0,4.0,84.0,39.3,12.0
0,20,180.0,71.0,22.0,104.0,40.4,124.0
0,20,164.0,61.0,30.0,109.0,40.8,189.0
1,61,192.0,91.0,8.0,89.0,39.4,41.0
1,21,175.0,78.0,2.0,81.0,38.3,3.0
0,21,153.0,50.0,2.0,82.0,38.3,7.0
0,44,170.0,69.0,24.0,97.0,40.7,128.0
1,61,177.0,79.0,4.0,86.0,38.8,18.0
0,24,169.0,67.0,4.0,79.0,39.2,12.0
0,49,153.0,58.0,15.0,100.0,39.9,88.0
1,71,193.0,93.0,13.0,95.0,39.9,86.0
0,52,156.0,58.0,16.0,84.0,40.5,68.0
0,32,172.0,70.0,9.0,89.0,39.7,38.0
0,47,184.0,81.0,17.0,102.0,40.1,98.0
0,42,173.0,65.0,23.0,108.0,40.9,150.0
1,59,190.0,93.0,8.0,93.0,39.8,46.0
0,37,158.0,57.0,27.0,106.0,40.8,171.0
0,42,167.0,66.0,20.0,105.0,40.2,124.0
1,25,180.0,81.0,29.0,114.0,41.1,202.0
0,23,171.0,67.0,11.0,94.0,40.2,51.0
0,29,159.0,57.0,26.0,116.0,40.9,189.0
1,23,180.0,78.0,17.0,110.0,40.8,106.0
0,70,163.0,68.0,23.0,92.0,40.7,121.0
0,72,166.0,68.0,3.0,76.0,38.2,11.0
0,56,162.0,56.0,19.0,97.0,40.5,109.0
0,21,158.0,58.0,4.0,69.0,38.7,8.0
0,47,176.0,75.0,6.0,83.0,39.8,23.0
1,25,177.0,80.0,22.0,93.0,40.4,83.0
0,32,178.0,73.0,18.0,102.0,40.2,101.0
0,62,162.0,67.0,12.0,99.0,40.2,71.0
1,57,176.0,82.0,23.0,101.0,41.0,151.0
1,33,196.0,92.0,15.0,98.0,40.0,78.0
1,21,205.0,102.0,10.0,92.0,39.8,39.0
0,60,186.0,87.0,13.0,95.0,40.1,67.0
0,50,162.0,59.0,14.0,99.0,40.3,81.0
1,35,160.0,67.0,4.0,81.0,38.8,9.0
0,58,160.0,62.0,7.0,87.0,39.3,32.0
1,20,178.0,79.0,10.0,92.0,39.5,34.0
1,30,194.0,97.0,17.0,95.0,40.6,80.0
1,22,196.0,91.0,9.0,92.0,39.7,34.0
0,77,169.0,67.0,28.0,109.0,40.7,202.0
1,38,164.0,72.0,5.0,81.0,39.1,12.0
1,61,167.0,74.0,10.0,86.0,40.1,43.0
0,37,167.0,61.0,10.0,89.0,39.9,45.0
0,39,136.0,43.0,2.0,91.0,38.5,10.0
1,22,186.0,88.0,10.0,83.0,40.0,23.0
0,51,172.0,71.0,13.0,96.0,40.4,69.0
0,37,185.0,83.0,2.0,84.0,38.2,7.0
1,55,199.0,105.0,15.0,87.0,39.8,73.0
1,64,183.0,88.0,1.0,78.0,37.7,4.0
0,55,161.0,63.0,9.0,93.0,39.9,47.0
0,36,155.0,65.0,23.0,101.0,40.2,130.0
1,43,193.0,96.0,26.0,110.0,40.9,197.0
0,21,167.0,67.0,20.0,105.0,40.7,116.0
0,51,159.0,58.0,26.0,112.0,40.8,187.0
0,35,177.0,71.0,1.0,87.0,37.7,4.0
1,66,165.0,67.0,9.0,90.0,39.7,45.0
1,25,193.0,93.0,23.0,94.0,40.6,97.0
1,20,197.0,90.0,24.0,99.0,40.5,112.0
0,36,164.0,61.0,28.0,113.0,41.1,196.0
0,23,184.0,75.0,12.0,93.0,39.6,53.0
0,39,152.0,53.0,6.0,85.0,39.4,25.0
0,20,171.0,71.0,25.0,108.0,40.8,151.0
1,51,186.0,85.0,23.0,100.0,40.6,143.0
0,35,163.0,63.0,25.0,103.0,40.9,147.0
1,28,185.0,80.0,12.0,91.0,40.2,44.0
0,39,168.0,73.0,16.0,102.0,40.5,91.0
1,55,181.0,84.0,9.0,89.0,39.7,42.0
1,28,183.0,85.0,26.0,110.0,40.8,172.0
0,21,181.0,68.0,6.0,86.0,39.2,23.0
1,58,191.0,97.0,16.0,80.0,40.3,61.0
0,66,145.0,51.0,22.0,105.0,40.7,150.0
1,41,189.0,89.0,6.0,90.0,39.6,26.0
1,34,192.0,90.0,12.0,93.0,40.2,53.0
1,36,193.0,98.0,11.0,93.0,39.8,52.0
1,20,197.0,102.0,4.0,91.0,39.1,15.0
0,50,175.0,74.0,11.0,88.0,40.0,48.0
0,71,174.0,74.0,29.0,105.0,41.0,191.0
1,69,195.0,93.0,3.0,91.0,38.6,18.0
0,39,182.0,76.0,16.0,100.0,40.3,87.0
0,29,160.0,60.0,18.0,102.0,40.4,103.0
1,33,187.0,86.0,30.0,106.0,40.5,188.0
1,29,164.0,67.0,30.0,102.0,41.2,152.0
0,44,173.0,75.0,27.0,115.0,40.7,193.0
0,57,158.0,58.0,12.0,93.0,40.2,63.0
0,48,163.0,65.0,7.0,78.0,39.7,24.0
0,22,169.0,62.0,4.0,81.0,38.7,13.0
0,67,169.0,66.0,28.0,108.0,40.5,195.0
0,61,162.0,61.0,16.0,99.0,40.4,95.0
0,53,164.0,69.0,12.0,94.0,39.9,62.0
1,69,189.0,92.0,6.0,90.0,39.1,34.0
1,37,179.0,89.0,6.0,92.0,39.2,26.0
0,46,170.0,72.0,15.0,99.0,40.2,83.0
1,29,184.0,82.0,5.0,86.0,39.1,15.0
1,25,182.0,83.0,13.0,94.0,40.1,52.0
0,61,159.0,61.0,3.0,84.0,39.0,13.0
1,75,183.0,89.0,13.0,81.0,40.2,60.0
0,26,166.0,65.0,12.0,92.0,40.2,54.0
0,52,164.0,67.0,3.0,87.0,38.4,13.0
0,38,156.0,56.0,7.0,83.0,39.2,27.0
1,42,172.0,80.0,1.0,78.0,37.8,2.0
1,31,184.0,87.0,3.0,89.0,38.5,11.0
1,33,175.0,77.0,3.0,81.0,38.5,7.0
1,59,173.0,79.0,27.0,107.0,40.4,203.0
1,57,179.0,74.0,22.0,106.0,40.3,158.0
1,28,195.0,99.0,18.0,101.0,40.7,100.0
1,46,177.0,76.0,21.0,100.0,40.4,121.0
1,60,194.0,99.0,22.0,98.0,40.6,146.0
1,55,159.0,61.0,17.0,103.0,40.7,108.0
0,26,177.0,75.0,12.0,89.0,40.0,49.0
1,35,171.0,78.0,8.0,86.0,39.7,25.0
0,22,155.0,49.0,23.0,97.0,40.9,120.0
1,67,186.0,93.0,12.0,93.0,39.7,73.0
0,28,166.0,61.0,8.0,85.0,39.5,31.0
0,28,169.0,68.0,3.0,81.0,38.5,10.0
1,50,172.0,74.0,21.0,101.0,40.5,127.0
0,70,181.0,84.0,8.0,96.0,39.4,44.0
1,66,198.0,96.0,22.0,108.0,40.6,184.0
1,21,177.0,81.0,1.0,80.0,37.4,2.0
0,33,157.0,56.0,19.0,97.0,40.5,101.0
